date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
11:10:01	23952/23952	---M--	200	added ('OK')	font/woff2	date:Mon,%2014%20Jul%202025%2018:12:08%20GMT	http://static.parastorage.com/tag-bundler/api/v1/fonts-cache/googlefont/woff2/s/leaguespartan/v11/kJEqBuEW6A0lliaV_m88ja5TwvZwLZmXD4Zh.woff2	/home/afdaall27/websites/theglowbarldn/static.parastorage.com/tag-bundler/api/v1/fonts-cache/googlefont/woff2/s/leaguespartan/v11/kJEqBuEW6A0lliaV_m88ja5TwvZwLZmXD4Zh.woff2	(from https://www.theglowbarldn.com/)
11:10:03	18428/18428	---M--	200	added ('OK')	font/woff2	etag:%22eecd612fa5f3095cb55c6b24afea0c19%22	http://static.parastorage.com/fonts/v2/790166f1-b347-4f16-8a29-f0c4931a7c35/v1/futura-lt-w01-book.woff2	/home/afdaall27/websites/theglowbarldn/static.parastorage.com/fonts/v2/790166f1-b347-4f16-8a29-f0c4931a7c35/v1/futura-lt-w01-book.woff2	(from https://www.theglowbarldn.com/)
11:10:04	1265/1265	---M--	200	added ('OK')	image/svg+xml	etag:%224c322f75d547b8e5b05368cbcb2d0d5a%22	https://static.wixstatic.com/shapes/11062b_216d4f3d9fc341d68ae730e78538655c.svg	/home/afdaall27/websites/theglowbarldn/static.wixstatic.com/shapes/11062b_216d4f3d9fc341d68ae730e78538655c.svg	(from https://www.theglowbarldn.com/)
11:10:05	1737478/1737478	---MCZ	200	added ('OK')	text/html	date:Sat,%2009%20Aug%202025%2004:10:04%20GMT	https://www.theglowbarldn.com/members-area/my-rewards	/home/afdaall27/websites/theglowbarldn/www.theglowbarldn.com/members-area/my-rewards.html	(from https://www.theglowbarldn.com/)
11:10:07	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2009%20Aug%202025%2004:10:07%20GMT	http://www.w3.org/2000/svg	/home/afdaall27/websites/theglowbarldn/www.w3.org/2000/svg.3c.delayed	(from https://www.theglowbarldn.com/)
11:10:07	2070118/2070118	---MCZ	200	added ('OK')	text/html	etag:W/%223dd7aed1faa4759e8e4dfde73537be4d%22	https://www.theglowbarldn.com/treatments	/home/afdaall27/websites/theglowbarldn/www.theglowbarldn.com/treatments.html	(from https://www.theglowbarldn.com/)
11:10:08	1515/1515	---MCZ	200	added ('OK')	text/html	date:Fri,%2014%20Mar%202025%2023:44:06%20GMT	https://www.w3.org/2000/svg	/home/afdaall27/websites/theglowbarldn/www.w3.org/2000/svg.html	(from https://www.theglowbarldn.com/)
11:10:11	1426409/1426409	---MCZ	200	added ('OK')	text/html	etag:W/%22b0048133f7c540262d30eb550623acdf%22	https://www.theglowbarldn.com/about-us	/home/afdaall27/websites/theglowbarldn/www.theglowbarldn.com/about-us.html	(from https://www.theglowbarldn.com/)
11:10:13	1601882/1601882	---MCZ	200	added ('OK')	text/html	date:Sat,%2009%20Aug%202025%2004:10:12%20GMT	https://www.theglowbarldn.com/gift-cards	/home/afdaall27/websites/theglowbarldn/www.theglowbarldn.com/gift-cards.html	(from https://www.theglowbarldn.com/)
11:10:15	1324177/1324177	---MCZ	200	added ('OK')	text/html	etag:W/%22733e4632437dc8f35723df2c6b6808ad%22	https://www.theglowbarldn.com/treatment-subscriptions	/home/afdaall27/websites/theglowbarldn/www.theglowbarldn.com/treatment-subscriptions.html	(from https://www.theglowbarldn.com/)
11:10:17	1633514/1633514	---MCZ	200	added ('OK')	text/html	etag:W/%224cf07dd92e0f265a3d754e9fc339b90b%22	https://www.theglowbarldn.com/nail-bar	/home/afdaall27/websites/theglowbarldn/www.theglowbarldn.com/nail-bar.html	(from https://www.theglowbarldn.com/)
11:10:19	2141/2141	---M--	200	added ('OK')	image/jpeg	date:Sat,%2009%20Aug%202025%2004:10:18%20GMT	https://static.wixstatic.com/media/c837a6_ba652fc4631343cf9f9a2887b192ec51~mv2.jpeg/v1/fill/w_160,h_90,al_c,q_80,usm_0.66_1.00_0.01,blur_3,enc_avif,quality_auto/c837a6_ba652fc4631343cf9f9a2887b192ec51~mv2.jpeg	/home/afdaall27/websites/theglowbarldn/static.wixstatic.com/media/c837a6_ba652fc4631343cf9f9a2887b192ec51_mv2.jpe/v1/fill/w_160,h_90,al_c,q_80,usm_0.66_1.00_0.01,blur_3,/c837a6_ba652fc4631343cf9f9a2887b192ec51_mv2.jpg	(from https://www.theglowbarldn.com/)
11:10:19	2721/2721	---M--	200	added ('OK')	image/jpeg	date:Sat,%2009%20Aug%202025%2004:10:19%20GMT	https://static.wixstatic.com/media/11062b_65c68dd9177b4c2b8edadd5ec6335e07~mv2_d_7187_4912_s_4_2.jpg/v1/fill/w_147,h_100,al_c,q_80,usm_0.66_1.00_0.01,blur_2,enc_avif,quality_auto/Long%20Lashes.jpg	/home/afdaall27/websites/theglowbarldn/static.wixstatic.com/media/11062b_65c68dd9177b4c2b8edadd5ec6335e07_mv2_d_7187_4912_s_4_2.jpg/v1/fill/w_147,h_100,al_c,q_80,usm_0.66_1.00_0.01,blur_2,enc_avif,quality_auto/Long%20Lashes.jpg	(from https://www.theglowbarldn.com/)
11:10:19	1529806/1529806	---MCZ	200	added ('OK')	text/html	etag:W/%2240a20feffea7253fdfb4068fbe399ea9%22	https://www.theglowbarldn.com/blog	/home/afdaall27/websites/theglowbarldn/www.theglowbarldn.com/blog.html	(from https://www.theglowbarldn.com/)
11:10:20	4020/4020	---M--	200	added ('OK')	image/jpeg	date:Sat,%2009%20Aug%202025%2004:10:20%20GMT	https://static.wixstatic.com/media/11062b_4a9958c6480243868018fd9ed6b0bddd~mv2.jpg/v1/fill/w_147,h_129,al_c,q_80,usm_0.66_1.00_0.01,blur_2,enc_avif,quality_auto/Woman%20with%20Freckles.jpg	/home/afdaall27/websites/theglowbarldn/static.wixstatic.com/media/11062b_4a9958c6480243868018fd9ed6b0bddd_mv2.jpg/v1/fill/w_147,h_129,al_c,q_80,usm_0.66_1.00_0.01,blur_2,enc_avif,quality_auto/Woman%20with%20Freckles.jpg	(from https://www.theglowbarldn.com/)
11:10:21	6194/6194	---M--	200	added ('OK')	image/jpeg	date:Sat,%2009%20Aug%202025%2004:10:21%20GMT	https://static.wixstatic.com/media/a240ce_926e163aaee14062aad14f61bf9df53c~mv2.jpg/v1/fill/w_147,h_196,al_c,q_80,usm_0.66_1.00_0.01,blur_2,enc_avif,quality_auto/nails%20painted%20with%20grapefruit%20nail%20art.jpg	/home/afdaall27/websites/theglowbarldn/static.wixstatic.com/media/a240ce_926e163aaee14062aad14f61bf9df53c_mv2.jpg/v1/fill/w_147,h_196,al_c,q_80,usm_0.66_1.00_0.01,blur_2,enc_avif,quality_auto/nails%20painted%20with%20grapefruit%20nail%20art.jpg	(from https://www.theglowbarldn.com/)
11:10:22	1063/1063	---M--	200	added ('OK')	image/jpeg	date:Sat,%2009%20Aug%202025%2004:10:22%20GMT	https://static.wixstatic.com/media/11062b_45e6c06c512e4763b44bcc486db1fab9~mv2.jpg/v1/fill/w_50,h_33,al_c,q_80,usm_0.66_1.00_0.01,blur_3,enc_auto/11062b_45e6c06c512e4763b44bcc486db1fab9~mv2.jpg	/home/afdaall27/websites/theglowbarldn/static.wixstatic.com/media/11062b_45e6c06c512e4763b44bcc486db1fab9_mv2.jpg/v1/fill/w_50,h_33,al_c,q_80,usm_0.66_1.00_0.01,blur_3,enc_auto/11062b_45e6c06c512e4763b44bcc486db1fab9_mv2.jpg	(from https://www.theglowbarldn.com/)
11:10:23	2210/2210	---MCZ	404	error ('Not%20Found')	text/html	date:Sat,%2009%20Aug%202025%2004:10:23%20GMT	https://www.theglowbarldn.com/media/emptystate.85a4add5.svg	/home/afdaall27/websites/theglowbarldn/www.theglowbarldn.com/media/emptystate.85a4add5.48.delayed	(from https://www.theglowbarldn.com/)
11:10:24	693/693	---M--	200	added ('OK')	image/jpeg	date:Sat,%2009%20Aug%202025%2004:10:24%20GMT	https://static.wixstatic.com/media/c837a6_4441d76c511549bc88934f0422553c68~mv2.jpg/v1/fill/w_1,h_1,q_90,enc_avif,quality_auto/c837a6_4441d76c511549bc88934f0422553c68~mv2.jpg	/home/afdaall27/websites/theglowbarldn/static.wixstatic.com/media/c837a6_4441d76c511549bc88934f0422553c68_mv2.jpg/v1/fill/w_1,h_1,q_90,enc_avif,quality_auto/c837a6_4441d76c511549bc88934f0422553c68_mv2.jpg	(from https://www.theglowbarldn.com/)
11:10:26	107060/107060	---M--	200	added ('OK')	image/jpeg	date:Sat,%2009%20Aug%202025%2004:10:25%20GMT	https://static.wixstatic.com/media/c837a6_4441d76c511549bc88934f0422553c68~mv2.jpg/v1/fit/w_960,h_1276,q_90,enc_avif,quality_auto/c837a6_4441d76c511549bc88934f0422553c68~mv2.jpg	/home/afdaall27/websites/theglowbarldn/static.wixstatic.com/media/c837a6_4441d76c511549bc88934f0422553c68_mv2.jpg/v1/fit/w_960,h_1276,q_90,enc_avif,quality_auto/c837a6_4441d76c511549bc88934f0422553c68_mv2.jpg	(from https://www.theglowbarldn.com/)
11:10:26	690/690	---M--	200	added ('OK')	image/jpeg	date:Sat,%2009%20Aug%202025%2004:10:26%20GMT	https://static.wixstatic.com/media/a240ce_48e3d4c1c3b048199263052ca369a5d6~mv2.jpg/v1/fill/w_1,h_1,q_90,enc_avif,quality_auto/a240ce_48e3d4c1c3b048199263052ca369a5d6~mv2.jpg	/home/afdaall27/websites/theglowbarldn/static.wixstatic.com/media/a240ce_48e3d4c1c3b048199263052ca369a5d6_mv2.jpg/v1/fill/w_1,h_1,q_90,enc_avif,quality_auto/a240ce_48e3d4c1c3b048199263052ca369a5d6_mv2.jpg	(from https://www.theglowbarldn.com/)
11:10:28	150019/150019	---M--	200	added ('OK')	image/jpeg	date:Sat,%2009%20Aug%202025%2004:10:27%20GMT	https://static.wixstatic.com/media/a240ce_48e3d4c1c3b048199263052ca369a5d6~mv2.jpg/v1/fit/w_960,h_1280,q_90,enc_avif,quality_auto/a240ce_48e3d4c1c3b048199263052ca369a5d6~mv2.jpg	/home/afdaall27/websites/theglowbarldn/static.wixstatic.com/media/a240ce_48e3d4c1c3b048199263052ca369a5d6_mv2.jpg/v1/fit/w_960,h_1280,q_90,enc_avif,quality_auto/a240ce_48e3d4c1c3b048199263052ca369a5d6_mv2.jpg	(from https://www.theglowbarldn.com/)
11:10:29	2048780/2048780	---M--	200	added ('OK')	image/png	date:Sat,%2009%20Aug%202025%2004:10:28%20GMT	https://static.wixstatic.com/media/98244d_9945190a0a2841668b4964fd62f36d5c~mv2.png/v1/fit/w_960,h_960,q_90,enc_avif,quality_auto/98244d_9945190a0a2841668b4964fd62f36d5c~mv2.png	/home/afdaall27/websites/theglowbarldn/static.wixstatic.com/media/98244d_9945190a0a2841668b4964fd62f36d5c_mv2.png/v1/fit/w_960,h_960,q_90,enc_avif,quality_auto/98244d_9945190a0a2841668b4964fd62f36d5c_mv2.png	(from https://www.theglowbarldn.com/)
11:10:29	691/691	---M--	200	added ('OK')	image/jpeg	date:Sat,%2009%20Aug%202025%2004:10:29%20GMT	https://static.wixstatic.com/media/a240ce_4fe08f6ccdaa4caa9e0b250ed893a7b1~mv2.jpg/v1/fill/w_1,h_1,q_90,enc_avif,quality_auto/a240ce_4fe08f6ccdaa4caa9e0b250ed893a7b1~mv2.jpg	/home/afdaall27/websites/theglowbarldn/static.wixstatic.com/media/a240ce_4fe08f6ccdaa4caa9e0b250ed893a7b1_mv2.jpg/v1/fill/w_1,h_1,q_90,enc_avif,quality_auto/a240ce_4fe08f6ccdaa4caa9e0b250ed893a7b1_mv2.jpg	(from https://www.theglowbarldn.com/)
11:10:31	251104/251104	---M--	200	added ('OK')	image/jpeg	date:Sat,%2009%20Aug%202025%2004:10:30%20GMT	https://static.wixstatic.com/media/a240ce_4fe08f6ccdaa4caa9e0b250ed893a7b1~mv2.jpg/v1/fit/w_960,h_1280,q_90,enc_avif,quality_auto/a240ce_4fe08f6ccdaa4caa9e0b250ed893a7b1~mv2.jpg	/home/afdaall27/websites/theglowbarldn/static.wixstatic.com/media/a240ce_4fe08f6ccdaa4caa9e0b250ed893a7b1_mv2.jpg/v1/fit/w_960,h_1280,q_90,enc_avif,quality_auto/a240ce_4fe08f6ccdaa4caa9e0b250ed893a7b1_mv2.jpg	(from https://www.theglowbarldn.com/)
11:10:31	1165/1165	---M--	200	added ('OK')	image/jpeg	date:Sat,%2009%20Aug%202025%2004:10:31%20GMT	https://static.wixstatic.com/media/nsplsh_646571396e693445475938~mv2.jpg/v1/fill/w_1,h_1,q_90,enc_avif,quality_auto/nsplsh_646571396e693445475938~mv2.jpg	/home/afdaall27/websites/theglowbarldn/static.wixstatic.com/media/nsplsh_646571396e693445475938_mv2.jpg/v1/fill/w_1,h_1,q_90,enc_avif,quality_auto/nsplsh_646571396e693445475938_mv2.jpg	(from https://www.theglowbarldn.com/)
11:10:33	73610/73610	---M--	200	added ('OK')	image/jpeg	date:Sat,%2009%20Aug%202025%2004:10:32%20GMT	https://static.wixstatic.com/media/nsplsh_646571396e693445475938~mv2.jpg/v1/fit/w_480,h_722,q_90,enc_avif,quality_auto/nsplsh_646571396e693445475938~mv2.jpg	/home/afdaall27/websites/theglowbarldn/static.wixstatic.com/media/nsplsh_646571396e693445475938_mv2.jpg/v1/fit/w_480,h_722,q_90,enc_avif,quality_auto/nsplsh_646571396e693445475938_mv2.jpg	(from https://www.theglowbarldn.com/)
11:10:34	2231211/2231211	---M--	200	added ('OK')	image/png	date:Sat,%2009%20Aug%202025%2004:10:33%20GMT	https://static.wixstatic.com/media/98244d_685b1286935e4cf29cbfc38893d7391a~mv2.png/v1/fit/w_960,h_960,q_90,enc_avif,quality_auto/98244d_685b1286935e4cf29cbfc38893d7391a~mv2.png	/home/afdaall27/websites/theglowbarldn/static.wixstatic.com/media/98244d_685b1286935e4cf29cbfc38893d7391a_mv2.png/v1/fit/w_960,h_960,q_90,enc_avif,quality_auto/98244d_685b1286935e4cf29cbfc38893d7391a_mv2.png	(from https://www.theglowbarldn.com/)
11:10:34	1164/1164	---M--	200	added ('OK')	image/jpeg	date:Sat,%2009%20Aug%202025%2004:10:34%20GMT	https://static.wixstatic.com/media/11062b_061e8defe63c473687673b60a5860f44~mv2.jpg/v1/fill/w_1,h_1,q_90,enc_avif,quality_auto/11062b_061e8defe63c473687673b60a5860f44~mv2.jpg	/home/afdaall27/websites/theglowbarldn/static.wixstatic.com/media/11062b_061e8defe63c473687673b60a5860f44_mv2.jpg/v1/fill/w_1,h_1,q_90,enc_avif,quality_auto/11062b_061e8defe63c473687673b60a5860f44_mv2.jpg	(from https://www.theglowbarldn.com/)
11:10:36	85265/85265	---M--	200	added ('OK')	image/jpeg	date:Sat,%2009%20Aug%202025%2004:10:35%20GMT	https://static.wixstatic.com/media/11062b_061e8defe63c473687673b60a5860f44~mv2.jpg/v1/fit/w_960,h_1200,q_90,enc_avif,quality_auto/11062b_061e8defe63c473687673b60a5860f44~mv2.jpg	/home/afdaall27/websites/theglowbarldn/static.wixstatic.com/media/11062b_061e8defe63c473687673b60a5860f44_mv2.jpg/v1/fit/w_960,h_1200,q_90,enc_avif,quality_auto/11062b_061e8defe63c473687673b60a5860f44_mv2.jpg	(from https://www.theglowbarldn.com/)
11:10:36	691/691	---M--	200	added ('OK')	image/jpeg	date:Sat,%2009%20Aug%202025%2004:10:36%20GMT	https://static.wixstatic.com/media/a240ce_9967d73d76c04dcfb27b8e0db4813285~mv2.jpg/v1/fill/w_1,h_1,q_90,enc_avif,quality_auto/a240ce_9967d73d76c04dcfb27b8e0db4813285~mv2.jpg	/home/afdaall27/websites/theglowbarldn/static.wixstatic.com/media/a240ce_9967d73d76c04dcfb27b8e0db4813285_mv2.jpg/v1/fill/w_1,h_1,q_90,enc_avif,quality_auto/a240ce_9967d73d76c04dcfb27b8e0db4813285_mv2.jpg	(from https://www.theglowbarldn.com/)
11:10:38	153836/153836	---M--	200	added ('OK')	image/jpeg	date:Sat,%2009%20Aug%202025%2004:10:37%20GMT	https://static.wixstatic.com/media/a240ce_9967d73d76c04dcfb27b8e0db4813285~mv2.jpg/v1/fit/w_960,h_1280,q_90,enc_avif,quality_auto/a240ce_9967d73d76c04dcfb27b8e0db4813285~mv2.jpg	/home/afdaall27/websites/theglowbarldn/static.wixstatic.com/media/a240ce_9967d73d76c04dcfb27b8e0db4813285_mv2.jpg/v1/fit/w_960,h_1280,q_90,enc_avif,quality_auto/a240ce_9967d73d76c04dcfb27b8e0db4813285_mv2.jpg	(from https://www.theglowbarldn.com/)
11:10:38	691/691	---M--	200	added ('OK')	image/jpeg	date:Sat,%2009%20Aug%202025%2004:10:38%20GMT	https://static.wixstatic.com/media/a240ce_efe0c1bc977648eb8745f5a824f0ba8a~mv2.jpg/v1/fill/w_1,h_1,q_90,enc_avif,quality_auto/a240ce_efe0c1bc977648eb8745f5a824f0ba8a~mv2.jpg	/home/afdaall27/websites/theglowbarldn/static.wixstatic.com/media/a240ce_efe0c1bc977648eb8745f5a824f0ba8a_mv2.jpg/v1/fill/w_1,h_1,q_90,enc_avif,quality_auto/a240ce_efe0c1bc977648eb8745f5a824f0ba8a_mv2.jpg	(from https://www.theglowbarldn.com/)
11:10:40	96554/96554	---M--	200	added ('OK')	image/jpeg	date:Sat,%2009%20Aug%202025%2004:10:39%20GMT	https://static.wixstatic.com/media/a240ce_efe0c1bc977648eb8745f5a824f0ba8a~mv2.jpg/v1/fit/w_765,h_1020,q_90,enc_avif,quality_auto/a240ce_efe0c1bc977648eb8745f5a824f0ba8a~mv2.jpg	/home/afdaall27/websites/theglowbarldn/static.wixstatic.com/media/a240ce_efe0c1bc977648eb8745f5a824f0ba8a_mv2.jpg/v1/fit/w_765,h_1020,q_90,enc_avif,quality_auto/a240ce_efe0c1bc977648eb8745f5a824f0ba8a_mv2.jpg	(from https://www.theglowbarldn.com/)
11:10:41	2465349/2465349	---M--	200	added ('OK')	image/png	date:Sat,%2009%20Aug%202025%2004:10:40%20GMT	https://static.wixstatic.com/media/98244d_025bae4d8aa24de3aa953f7bf0f423f2~mv2.png/v1/fit/w_927,h_1231,q_90,enc_avif,quality_auto/98244d_025bae4d8aa24de3aa953f7bf0f423f2~mv2.png	/home/afdaall27/websites/theglowbarldn/static.wixstatic.com/media/98244d_025bae4d8aa24de3aa953f7bf0f423f2_mv2.png/v1/fit/w_927,h_1231,q_90,enc_avif,quality_auto/98244d_025bae4d8aa24de3aa953f7bf0f423f2_mv2.png	(from https://www.theglowbarldn.com/)
11:10:41	1164/1164	---M--	200	added ('OK')	image/jpeg	date:Sat,%2009%20Aug%202025%2004:10:41%20GMT	https://static.wixstatic.com/media/nsplsh_6c77547a4c2d5177685141~mv2_d_5472_3648_s_4_2.jpg/v1/fill/w_1,h_1,q_90,enc_avif,quality_auto/nsplsh_6c77547a4c2d5177685141~mv2_d_5472_3648_s_4_2.jpg	/home/afdaall27/websites/theglowbarldn/static.wixstatic.com/media/nsplsh_6c77547a4c2d5177685141_mv2_d_5472_3648_s_4_2.jpg/v1/fill/w_1,h_1,q_90,enc_avif,quality_auto/nsplsh_6c77547a4c2d5177685141_mv2_d_5472_3648_s_4_2.jpg	(from https://www.theglowbarldn.com/)
11:10:43	285754/285754	---M--	200	added ('OK')	image/jpeg	date:Sat,%2009%20Aug%202025%2004:10:42%20GMT	https://static.wixstatic.com/media/nsplsh_6c77547a4c2d5177685141~mv2_d_5472_3648_s_4_2.jpg/v1/fit/w_1440,h_961,q_90,enc_avif,quality_auto/nsplsh_6c77547a4c2d5177685141~mv2_d_5472_3648_s_4_2.jpg	/home/afdaall27/websites/theglowbarldn/static.wixstatic.com/media/nsplsh_6c77547a4c2d5177685141_mv2_d_5472_3648_s_4_2.jpg/v1/fit/w_1440,h_961,q_90,enc_avif,quality_auto/nsplsh_6c77547a4c2d5177685141_mv2_d_5472_3648_s_4_2.jpg	(from https://www.theglowbarldn.com/)
11:10:44	2159650/2159650	---M--	200	added ('OK')	image/png	date:Sat,%2009%20Aug%202025%2004:10:43%20GMT	https://static.wixstatic.com/media/a240ce_3d5f0e1630a24c79bfac0db4124599cd~mv2.png/v1/fit/w_960,h_960,q_90,enc_avif,quality_auto/a240ce_3d5f0e1630a24c79bfac0db4124599cd~mv2.png	/home/afdaall27/websites/theglowbarldn/static.wixstatic.com/media/a240ce_3d5f0e1630a24c79bfac0db4124599cd_mv2.png/v1/fit/w_960,h_960,q_90,enc_avif,quality_auto/a240ce_3d5f0e1630a24c79bfac0db4124599cd_mv2.png	(from https://www.theglowbarldn.com/)
11:10:44	691/691	---M--	200	added ('OK')	image/jpeg	date:Sat,%2009%20Aug%202025%2004:10:44%20GMT	https://static.wixstatic.com/media/a240ce_9af7e34229424a11b5bcd4c482683d43~mv2.jpg/v1/fill/w_1,h_1,q_90,enc_avif,quality_auto/a240ce_9af7e34229424a11b5bcd4c482683d43~mv2.jpg	/home/afdaall27/websites/theglowbarldn/static.wixstatic.com/media/a240ce_9af7e34229424a11b5bcd4c482683d43_mv2.jpg/v1/fill/w_1,h_1,q_90,enc_avif,quality_auto/a240ce_9af7e34229424a11b5bcd4c482683d43_mv2.jpg	(from https://www.theglowbarldn.com/)
11:10:46	264785/264785	---M--	200	added ('OK')	image/jpeg	date:Sat,%2009%20Aug%202025%2004:10:45%20GMT	https://static.wixstatic.com/media/a240ce_9af7e34229424a11b5bcd4c482683d43~mv2.jpg/v1/fit/w_960,h_1280,q_90,enc_avif,quality_auto/a240ce_9af7e34229424a11b5bcd4c482683d43~mv2.jpg	/home/afdaall27/websites/theglowbarldn/static.wixstatic.com/media/a240ce_9af7e34229424a11b5bcd4c482683d43_mv2.jpg/v1/fit/w_960,h_1280,q_90,enc_avif,quality_auto/a240ce_9af7e34229424a11b5bcd4c482683d43_mv2.jpg	(from https://www.theglowbarldn.com/)
11:10:46	1167/1167	---M--	200	added ('OK')	image/jpeg	date:Sat,%2009%20Aug%202025%2004:10:46%20GMT	https://static.wixstatic.com/media/nsplsh_824cd04df3554445a46c64236a4dfda2~mv2.jpg/v1/fill/w_1,h_1,q_90,enc_avif,quality_auto/nsplsh_824cd04df3554445a46c64236a4dfda2~mv2.jpg	/home/afdaall27/websites/theglowbarldn/static.wixstatic.com/media/nsplsh_824cd04df3554445a46c64236a4dfda2_mv2.jpg/v1/fill/w_1,h_1,q_90,enc_avif,quality_auto/nsplsh_824cd04df3554445a46c64236a4dfda2_mv2.jpg	(from https://www.theglowbarldn.com/)
11:10:48	69552/69552	---M--	200	added ('OK')	image/jpeg	date:Sat,%2009%20Aug%202025%2004:10:47%20GMT	https://static.wixstatic.com/media/nsplsh_824cd04df3554445a46c64236a4dfda2~mv2.jpg/v1/fit/w_960,h_1023,q_90,enc_avif,quality_auto/nsplsh_824cd04df3554445a46c64236a4dfda2~mv2.jpg	/home/afdaall27/websites/theglowbarldn/static.wixstatic.com/media/nsplsh_824cd04df3554445a46c64236a4dfda2_mv2.jpg/v1/fit/w_960,h_1023,q_90,enc_avif,quality_auto/nsplsh_824cd04df3554445a46c64236a4dfda2_mv2.jpg	(from https://www.theglowbarldn.com/)
11:10:48	692/692	---M--	200	added ('OK')	image/jpeg	date:Sat,%2009%20Aug%202025%2004:10:48%20GMT	https://static.wixstatic.com/media/a240ce_c079fa8884c14b3f9cd50df08d515595~mv2.jpg/v1/fill/w_1,h_1,q_90,enc_avif,quality_auto/a240ce_c079fa8884c14b3f9cd50df08d515595~mv2.jpg	/home/afdaall27/websites/theglowbarldn/static.wixstatic.com/media/a240ce_c079fa8884c14b3f9cd50df08d515595_mv2.jpg/v1/fill/w_1,h_1,q_90,enc_avif,quality_auto/a240ce_c079fa8884c14b3f9cd50df08d515595_mv2.jpg	(from https://www.theglowbarldn.com/)
11:10:50	108803/108803	---M--	200	added ('OK')	image/jpeg	date:Sat,%2009%20Aug%202025%2004:10:49%20GMT	https://static.wixstatic.com/media/a240ce_c079fa8884c14b3f9cd50df08d515595~mv2.jpg/v1/fit/w_480,h_855,q_90,enc_avif,quality_auto/a240ce_c079fa8884c14b3f9cd50df08d515595~mv2.jpg	/home/afdaall27/websites/theglowbarldn/static.wixstatic.com/media/a240ce_c079fa8884c14b3f9cd50df08d515595_mv2.jpg/v1/fit/w_480,h_855,q_90,enc_avif,quality_auto/a240ce_c079fa8884c14b3f9cd50df08d515595_mv2.jpg	(from https://www.theglowbarldn.com/)
11:10:50	1165/1165	---M--	200	added ('OK')	image/jpeg	date:Sat,%2009%20Aug%202025%2004:10:50%20GMT	https://static.wixstatic.com/media/98244d_3d33b48e1a894d9281550f185e9479d2~mv2.jpg/v1/fill/w_1,h_1,q_90,enc_avif,quality_auto/98244d_3d33b48e1a894d9281550f185e9479d2~mv2.jpg	/home/afdaall27/websites/theglowbarldn/static.wixstatic.com/media/98244d_3d33b48e1a894d9281550f185e9479d2_mv2.jpg/v1/fill/w_1,h_1,q_90,enc_avif,quality_auto/98244d_3d33b48e1a894d9281550f185e9479d2_mv2.jpg	(from https://www.theglowbarldn.com/)
11:10:52	88725/88725	---M--	200	added ('OK')	image/jpeg	date:Sat,%2009%20Aug%202025%2004:10:51%20GMT	https://static.wixstatic.com/media/98244d_3d33b48e1a894d9281550f185e9479d2~mv2.jpg/v1/fit/w_960,h_960,q_90,enc_avif,quality_auto/98244d_3d33b48e1a894d9281550f185e9479d2~mv2.jpg	/home/afdaall27/websites/theglowbarldn/static.wixstatic.com/media/98244d_3d33b48e1a894d9281550f185e9479d2_mv2.jpg/v1/fit/w_960,h_960,q_90,enc_avif,quality_auto/98244d_3d33b48e1a894d9281550f185e9479d2_mv2.jpg	(from https://www.theglowbarldn.com/)
11:10:54	2040266/2040266	---M--	200	added ('OK')	image/png	date:Sat,%2009%20Aug%202025%2004:10:53%20GMT	https://static.wixstatic.com/media/a240ce_5d70e25040b043bcb9796af4c8ef3470~mv2.png/v1/fit/w_960,h_1280,q_90,enc_avif,quality_auto/a240ce_5d70e25040b043bcb9796af4c8ef3470~mv2.png	/home/afdaall27/websites/theglowbarldn/static.wixstatic.com/media/a240ce_5d70e25040b043bcb9796af4c8ef3470_mv2.png/v1/fit/w_960,h_1280,q_90,enc_avif,quality_auto/a240ce_5d70e25040b043bcb9796af4c8ef3470_mv2.png	(from https://www.theglowbarldn.com/)
11:10:55	2262934/2262934	---M--	200	added ('OK')	image/png	date:Sat,%2009%20Aug%202025%2004:10:52%20GMT	https://static.wixstatic.com/media/a240ce_49a59ac4c6d7467e9a5d73d175edac0b~mv2.png/v1/fit/w_927,h_1231,q_90,enc_avif,quality_auto/a240ce_49a59ac4c6d7467e9a5d73d175edac0b~mv2.png	/home/afdaall27/websites/theglowbarldn/static.wixstatic.com/media/a240ce_49a59ac4c6d7467e9a5d73d175edac0b_mv2.png/v1/fit/w_927,h_1231,q_90,enc_avif,quality_auto/a240ce_49a59ac4c6d7467e9a5d73d175edac0b_mv2.png	(from https://www.theglowbarldn.com/)
11:10:55	691/691	---M--	200	added ('OK')	image/jpeg	date:Sat,%2009%20Aug%202025%2004:10:55%20GMT	https://static.wixstatic.com/media/a240ce_b2fc139f34714e27bff0642cc2337928~mv2.jpg/v1/fill/w_1,h_1,q_90,enc_avif,quality_auto/a240ce_b2fc139f34714e27bff0642cc2337928~mv2.jpg	/home/afdaall27/websites/theglowbarldn/static.wixstatic.com/media/a240ce_b2fc139f34714e27bff0642cc2337928_mv2.jpg/v1/fill/w_1,h_1,q_90,enc_avif,quality_auto/a240ce_b2fc139f34714e27bff0642cc2337928_mv2.jpg	(from https://www.theglowbarldn.com/)
